2; 593; 1186; 0,101100
29; 41; 1189; 8,449600
3; 397; 1191; 0,069500
5; 239; 1195; 0,074600
2; 599; 1198; 0,074800
11; 109; 1199; 1,191800
2; 601; 1202; 0,075800
3; 401; 1203; 0,056600
5; 241; 1205; 0,104000
17; 71; 1207; 5,414000
7; 173; 1211; 0,071800
2; 607; 1214; 0,069600
23; 53; 1219; 6,511900
37; 33; 1221; 11,442800
2; 613; 1226; 0,082900
3; 409; 1227; 0,060200
2; 617; 1234; 0,062500
2; 619; 1238; 0,068500
17; 73; 1241; 4,144600
11; 113; 1243; 1,211600
29; 43; 1247; 8,261800
7; 179; 1253; 0,077500
5; 251; 1255; 0,076500
3; 419; 1257; 0,073200
13; 97; 1261; 2,581600
2; 631; 1262; 0,062500
3; 421; 1263; 0,073500
7; 181; 1267; 0,088100
31; 41; 1271; 9,534300
19; 67; 1273; 5,581500
2; 641; 1282; 0,126000
5; 257; 1285; 0,129400
2; 643; 1286; 0,064100
3; 431; 1293; 0,084900
2; 647; 1294; 0,059900
3; 433; 1299; 0,105200
2; 653; 1306; 0,064700
13; 101; 1313; 2,480600
5; 263; 1315; 0,070500
3; 439; 1317; 0,070200
2; 659; 1318; 0,067400
2; 661; 1322; 0,067500
3; 443; 1329; 0,070500
31; 43; 1333; 9,592400
7; 191; 1337; 0,078200
13; 103; 1339; 2,513500
17; 79; 1343; 5,185300
5; 269; 1345; 0,076500
2; 673; 1346; 0,107400
3; 449; 1347; 0,111200
19; 71; 1349; 5,745800
7; 193; 1351; 0,085400
2; 677; 1354; 0,079000
5; 271; 1355; 0,068300
23; 59; 1357; 6,868900
29; 47; 1363; 8,353100
2; 683; 1366; 0,068300
37; 37; 1369; 11,022400
3; 457; 1371; 0,093700
7; 197; 1379; 0,086800
2; 691; 1382; 0,067500
3; 461; 1383; 0,076600
5; 277; 1385; 0,083700
19; 73; 1387; 8,362600
3; 463; 1389; 0,072200
13; 107; 1391; 2,495600
7; 199; 1393; 0,074400
11; 127; 1397; 1,241500
3; 467; 1401; 0,071500
2; 701; 1402; 0,060800
23; 61; 1403; 6,616300
5; 281; 1405; 0,149300
2; 703; 1406; 0,111400
17; 83; 1411; 4,339500
5; 283; 1415; 0,075200
13; 109; 1417; 2,545600
2; 709; 1418; 0,058600
3; 475; 1425; 0,071000
