5; 541; 2705; 0,002800
3; 907; 2721; 0,003500
2; 1361; 2722; 0,002200
7; 389; 2723; 0,001700
3; 911; 2733; 0,003600
2; 1367; 2734; 0,001800
5; 547; 2735; 0,002000
13; 211; 2743; 0,044500
2; 1373; 2746; 0,005800
41; 67; 2747; 0,219700
3; 919; 2757; 0,003900
31; 89; 2759; 0,153500
11; 251; 2761; 0,020600
2; 1381; 2762; 0,001800
17; 163; 2771; 0,075800
47; 59; 2773; 0,254100
7; 397; 2779; 0,002700
5; 557; 2785; 0,004000
3; 929; 2787; 0,004100
2; 1399; 2798; 0,004800
7; 401; 2807; 0,004700
53; 53; 2809; 0,277100
3; 937; 2811; 0,003300
29; 97; 2813; 0,144800
5; 563; 2815; 0,002300
2; 1409; 2818; 0,003500
3; 941; 2823; 0,003100
11; 257; 2827; 0,025400
19; 149; 2831; 0,091500
17; 167; 2839; 0,070100
3; 947; 2841; 0,006400
5; 569; 2845; 0,005000
2; 1423; 2846; 0,006600
2; 1427; 2854; 0,004000
5; 571; 2855; 0,002100
2; 1429; 2858; 0,004200
3; 953; 2859; 0,002800
7; 409; 2863; 0,005700
2; 1433; 2866; 0,003700
47; 61; 2867; 0,254600
19; 151; 2869; 0,091900
2; 1439; 2878; 0,003100
43; 67; 2881; 0,236400
5; 577; 2885; 0,004300
11; 263; 2893; 0,026500
2; 1447; 2894; 0,001900
5; 579; 2895; 0,003400
13; 223; 2899; 0,044400
3; 967; 2901; 0,003400
2; 1451; 2902; 0,001900
2; 1453; 2906; 0,003800
41; 71; 2911; 0,212300
3; 971; 2913; 0,003700
2; 1459; 2918; 0,006400
23; 127; 2921; 0,108600
37; 79; 2923; 0,180400
29; 101; 2929; 0,135900
3; 977; 2931; 0,003900
7; 419; 2933; 0,002300
5; 587; 2935; 0,002600
17; 173; 2941; 0,073300
2; 1471; 2942; 0,002500
109; 27; 2943; 0,632900
7; 421; 2947; 0,004300
3; 983; 2949; 0,004000
13; 227; 2951; 0,043600
11; 269; 2959; 0,021300
2; 1481; 2962; 0,004300
5; 593; 2965; 0,004500
2; 1483; 2966; 0,001800
3; 991; 2973; 0,007700
2; 1487; 2974; 0,002400
13; 229; 2977; 0,041400
2; 1489; 2978; 0,002300
11; 271; 2981; 0,021500
19; 157; 2983; 0,087000
2; 1493; 2986; 0,005300
29; 103; 2987; 0,133800
3; 997; 2991; 0,004200
41; 73; 2993; 0,215000
5; 599; 2995; 0,003000
2; 1499; 2998; 0,009000
5; 601; 3005; 0,006800
31; 97; 3007; 0,154200
23; 131; 3013; 0,113600
7; 431; 3017; 0,006700
2; 1511; 3022; 0,003500
3; 1009; 3027; 0,003900
13; 233; 3029; 0,042200
7; 433; 3031; 0,003100
5; 607; 3035; 0,004000
3; 1013; 3039; 0,003000
17; 179; 3043; 0,078200
2; 1523; 3046; 0,002900
11; 277; 3047; 0,020700
43; 71; 3053; 0,230200
3; 1019; 3057; 0,003100
2; 1531; 3062; 0,007800
3; 1021; 3063; 0,001900
5; 613; 3065; 0,002500
11; 279; 3069; 0,026900
37; 83; 3071; 0,186700
7; 439; 3073; 0,002600
17; 181; 3077; 0,071300
5; 617; 3085; 0,006600
2; 1543; 3086; 0,002000
11; 281; 3091; 0,021800
3; 1031; 3093; 0,002500
5; 619; 3095; 0,004000
19; 163; 3097; 0,093400
2; 1549; 3098; 0,001900
3; 1033; 3099; 0,002100
7; 443; 3101; 0,002500
29; 107; 3103; 0,136400
2; 1553; 3106; 0,003400
13; 239; 3107; 0,042900
11; 283; 3113; 0,021200
3; 1039; 3117; 0,003800
2; 1559; 3118; 0,001800
53; 59; 3127; 0,280700
149; 21; 3129; 0,815400
31; 101; 3131; 0,152200
13; 241; 3133; 0,041800
2; 1567; 3134; 0,001600
43; 73; 3139; 0,233300
349; 9; 3141; 1,927500
2; 1571; 3142; 0,002200
7; 449; 3143; 0,002700
3; 1049; 3147; 0,002500
47; 67; 3149; 0,260800
23; 137; 3151; 0,116000
3; 1051; 3153; 0,004700
5; 631; 3155; 0,003100
2; 1579; 3158; 0,005200
29; 109; 3161; 0,135600
2; 1583; 3166; 0,004200
19; 167; 3173; 0,089900
3; 1061; 3183; 0,004700
3; 1063; 3189; 0,007200
31; 103; 3193; 0,156700
2; 1597; 3194; 0,002200
23; 139; 3197; 0,113600
7; 457; 3199; 0,004000
2; 1601; 3202; 0,009600
5; 641; 3205; 0,007900
3; 1069; 3207; 0,003300
2; 1607; 3214; 0,005000
